G2,Space Soldiers,Overpass,16,13,1,2687,2308836
RuSh3D,MAXISAUCISSE,Mirage,19,17,1,2719,2308841
RuSh3D,MAXISAUCISSE,Cache,10,16,2,2719,2308841
Denial,Premier Rejects,Cache,16,8,1,2703,2308627
Denial,Premier Rejects,Train,16,8,1,2703,2308627
MAXISAUCISSE,eXtatus,Nuke,16,5,1,2719,2308840
MAXISAUCISSE,eXtatus,Cobblestone,5,16,2,2719,2308840
MAXISAUCISSE,eXtatus,Mirage,16,10,1,2719,2308840
RuSh3D,MAXISAUCISSE,Inferno,13,16,2,2719,2308841
Rogue,PRIDE,Mirage,16,3,1,2702,2308692
Rogue,PRIDE,Nuke,16,9,1,2702,2308692
Tengri,GameplayDNA,Cache,16,14,1,2708,2308860
Tengri,GameplayDNA,Cobblestone,11,16,2,2708,2308860
Tengri,GameplayDNA,Train,16,10,1,2708,2308860
RuSh3D,Tengri,Train,14,16,2,2708,2308861
G2,Space Soldiers,Cobblestone,16,9,1,2687,2308836
LOG,GameplayDNA,Cache,13,16,2,2708,2308772
Space Soldiers,PENTA,Train,9,16,2,2254,2308838
Misfits,Luminosity,Nuke,10,16,2,2639,2308793
AVANT,Funky Monkeys,Overpass,16,10,1,2674,2308263
Funky Monkeys,AVANT,Mirage,1,16,2,2674,2308264
Cypher,Legacy,Nuke,13,16,2,2674,2308265
Legacy,Cypher,Mirage,16,5,1,2674,2308266
Vexilla,RuSh3D,Cobblestone,14,16,2,2719,2308839
Space Soldiers,PENTA,Cache,6,16,2,2254,2308838
Vexilla,RuSh3D,Mirage,4,16,2,2719,2308839
LOG,GameplayDNA,Train,6,16,2,2708,2308772
LOG,GameplayDNA,Mirage,16,10,1,2708,2308772
QuetzaL,Strictly Business,Overpass,14,16,2,2673,2308785
Winterfox,Immortals,Cobblestone,14,16,2,2639,2308789
OpTic,CLG,Cache,14,16,2,2688,2308780
Luminosity,Misfits,Cobblestone,16,13,1,2639,2308792
Immortals,Winterfox,Overpass,16,11,1,2639,2308788
vitrioL,FRENCH CANADIANS,Overpass,6,16,2,2673,2308784
RONIN,Premier Rejects,Overpass,12,16,2,2673,2308782
Liquid,Rush,Overpass,16,11,1,2639,2308791
SK,Selfless,Cache,16,9,1,2639,2308787
Prospects,Ajax,Overpass,16,2,1,2673,2308783
OpTic,CLG,Cobblestone,7,16,2,2688,2308780
Eclipse,Enigma6,Overpass,16,13,1,2673,2308781
Rush,Liquid,Nuke,3,16,2,2639,2308790
Selfless,SK,Cobblestone,6,16,2,2639,2308786
Renegades,Bee's Money Crew,Mirage,16,3,1,2703,2308624
Renegades,Bee's Money Crew,Cobblestone,16,3,1,2703,2308624
FlipSid3,Tengri,Overpass,19,17,1,2702,2308689
FlipSid3,Tengri,Mirage,13,16,2,2702,2308689
ex-DarkPassage,Vexilla,Dust2,19,16,1,2672,2307941
North,Rogue,Mirage,16,9,1,2702,2308680
Tengri,Kinguin,Overpass,13,16,2,2702,2308690
Selfless,Premier Rejects,Train,6,16,2,2703,2308625
Selfless,Premier Rejects,Mirage,16,11,1,2703,2308625
North,Envy,Cobblestone,19,17,1,2638,2308728
North,Rogue,Overpass,16,9,1,2702,2308680
PRIDE,Gambit,Mirage,14,16,2,2702,2308691
mousesports,LDLC,Nuke,10,16,2,2638,2308730
fnatic,Epsilon,Cobblestone,16,11,1,2687,2308673
fnatic,Epsilon,Cache,16,12,1,2687,2308673
VeritasAequitas,Endpoint,Cobblestone,16,14,1,2672,2308702
Envy,North,Nuke,13,16,2,2638,2308727
LDLC,mousesports,Cobblestone,7,16,2,2638,2308729
BIG,Rogue,Cache,22,20,1,2672,2307942
PRIDE,Gambit,Cache,11,16,2,2702,2308691
Tengri,Kinguin,Cobblestone,14,16,2,2702,2308690
Spirit,HellRaisers,Cobblestone,7,16,2,2687,2308633
ALTERNATE aTTaX,Tricked,Mirage,14,16,2,2254,2308856
Natus Vincere,fnatic,Train,16,7,1,2638,2308723
Astralis,Heroic,Nuke,16,10,1,2638,2308725
iGame.com,GODSENT,Train,13,16,2,2672,2308742
ALTERNATE aTTaX,Tricked,Overpass,16,13,1,2254,2308856
Spirit,HellRaisers,Nuke,5,16,2,2687,2308633
Spirit,HellRaisers,Overpass,16,12,1,2687,2308633
ALTERNATE aTTaX,FlipSid3,Train,7,16,2,2672,2308842
fnatic,Natus Vincere,Mirage,16,12,1,2638,2308724
Heroic,Astralis,Inferno,7,16,2,2638,2308726
Signature,ViCi,Mirage,16,12,1,2711,2308766
BIG,Epsilon,Mirage,16,8,1,2672,2308594
fnatic,Virtus.pro,Train,16,2,1,2638,2308715
Tengri,Gambit,Overpass,16,10,1,2702,2308688
Tengri,Gambit,Cobblestone,12,16,2,2702,2308688
GODSENT,Spirit,Mirage,12,16,2,2672,2308779
dreamchasers,ex-DarkPassage,Train,10,16,2,2672,2308778
iNation,Outlaws,Train,16,11,1,2710,2308774
iNation,Outlaws,Cache,16,10,1,2710,2308774
Signature,ViCi,Cobblestone,16,4,1,2711,2308766
Immortals,Liquid,Cobblestone,12,16,2,2688,2308771
JYP,MVP PK,Train,16,7,1,2553,2308545
MVP PK,JYP,Mirage,13,16,2,2553,2308544
Dark Sided,Chiefs,Mirage,16,9,1,2553,2308543
Chiefs,Dark Sided,Inferno,16,19,2,2553,2308542
Immortals,Liquid,Inferno,16,5,1,2688,2308771
Crowns,dreamchasers,Train,14,16,2,2672,2308777
Immortals,Liquid,Cache,16,9,1,2688,2308771
Denial,Splyce,Cache,16,10,1,2703,2308622
Denial,Splyce,Mirage,16,14,1,2703,2308622
Heroic,HellRaisers,Mirage,16,12,1,2638,2308717
iNation,eXtatus,Mirage,16,8,1,2710,2308835
Virtus.pro,fnatic,Mirage,16,5,1,2638,2308716
Tengri,eXtatus,Overpass,20,22,2,2710,2308773
iNation,eXtatus,Nuke,12,16,2,2710,2308835
ex-DarkPassage,Chrome,Cache,16,1,1,2672,2308775
iNation,eXtatus,Cache,14,16,2,2710,2308835
Denial,Winterfox,Mirage,16,11,1,2703,2308623
Kinguin,NiP,Train,14,16,2,2638,2308722
Astralis,North,Nuke,16,11,1,2638,2308720
NiP,Kinguin,Cache,16,12,1,2638,2308721
Denial,Winterfox,Cache,16,6,1,2703,2308623
Tengri,eXtatus,Mirage,7,16,2,2710,2308773
Envy,GODSENT,Cache,16,12,1,2687,2308731
Envy,GODSENT,Train,16,7,1,2687,2308731
Space Soldiers,Kinguin,Inferno,16,9,1,2702,2308687
Space Soldiers,Kinguin,Cobblestone,16,6,1,2702,2308687
HellRaisers,Heroic,Train,16,6,1,2638,2308718
Crowns,Vexilla,Mirage,5,16,2,2672,2308776
North,Astralis,Overpass,16,4,1,2638,2308719
Tainted Minds,Immunity,Overpass,5,16,2,2553,2308538
iNation,RuSh3D,Cache,16,10,1,2710,2308746
iNation,RuSh3D,Train,16,7,1,2710,2308746
Recca,TheMongolz,Train,16,8,1,2553,2308541
TheMongolz,Recca,Cache,19,16,1,2553,2308540
Immunity,Tainted Minds,Nuke,16,12,1,2553,2308539
Immortals,Misfits,Cobblestone,16,6,1,2688,2308704
Denial,Bee's Money Crew,Mirage,29,31,2,2703,2308620
Denial,Bee's Money Crew,Nuke,11,16,2,2703,2308620
Immortals,Misfits,Inferno,16,14,1,2688,2308704
OpTic,Eanix,Cache,16,4,1,2688,2308493
eXtatus,Playing Ducks,Mirage,16,8,1,2719,2308733
Tengri,Vexilla,Mirage,10,16,2,2719,2308732
OpTic,Eanix,Cobblestone,16,5,1,2688,2308493
spray'n'pray,Tengri,Overpass,5,16,2,2708,2308706
eXtatus,KPI,Nuke,11,16,2,2710,2308703
Misfits,Bee's Money Crew,Train,16,12,1,2703,2308621
Misfits,Bee's Money Crew,Cobblestone,12,16,2,2703,2308621
North,FlipSid3,Overpass,16,6,1,2702,2308686
North,FlipSid3,Mirage,16,9,1,2702,2308686
spray'n'pray,Tengri,Mirage,16,19,2,2708,2308706
eXtatus,KPI,Mirage,16,6,1,2710,2308703
PRIDE,North,Mirage,16,19,2,2702,2308685
PRIDE,North,Cobblestone,16,19,2,2702,2308685
spray'n'pray,Tengri,Nuke,16,13,1,2708,2308706
eXtatus,KPI,Overpass,16,10,1,2710,2308703
Supremacy,Alpha Sydney,Mirage,17,19,2,2674,2308391
Athletico,Corvidae,Train,16,5,1,2674,2308262
AVANT,Legacy,Overpass,8,16,2,2658,2308065
AVANT,Legacy,Mirage,16,13,1,2658,2308065
Corvidae,Athletico,Mirage,9,16,2,2674,2308261
Cypher,SYF,Cache,19,17,1,2658,2308064
Cypher,SYF,Cobblestone,14,16,2,2658,2308064
CLG,Bee's Money Crew,Inferno,5,16,2,2688,2308494
Alpha Sydney,Supremacy,Cache,14,16,2,2674,2308390
CLG,Bee's Money Crew,Cobblestone,16,14,1,2688,2308494
CLG,Bee's Money Crew,Cache,16,5,1,2688,2308494
Misfits,Selfless,Mirage,16,13,1,2703,2308618
EPG,Tengri,Cobblestone,9,16,2,2710,2308697
Immortals,Winterfox,Overpass,16,10,1,2688,2308495
Immortals,Winterfox,Cobblestone,16,5,1,2688,2308495
Misfits,Selfless,Cobblestone,16,8,1,2703,2308618
FlipSid3,Gambit,Overpass,7,16,2,2702,2308682
EPG,Tengri,Inferno,16,6,1,2710,2308697
North,Space Soldiers,Inferno,7,16,2,2702,2308684
Misfits,Denial,Cobblestone,16,7,1,2703,2308619
Misfits,Denial,Train,12,16,2,2703,2308619
Liquid,Splyce,Cache,16,10,1,2688,2308677
EPG,Tengri,Mirage,11,16,2,2710,2308697
North,Space Soldiers,Cobblestone,16,7,1,2702,2308684
Liquid,Splyce,Inferno,16,1,1,2688,2308677
ROYALS,Vexilla,Mirage,10,16,2,2672,2308700
Kinguin,North,Cache,4,16,2,2702,2308683
Kinguin,North,Overpass,4,16,2,2702,2308683
Spirit,iGame.com,Mirage,16,13,1,2672,2308699
FlipSid3,Gambit,Train,9,16,2,2702,2308682
Renegades,Premier Rejects,Mirage,16,7,1,2703,2308615
iNation,Nexus,Cache,16,13,1,2718,2308611
Tengri,North,Overpass,16,13,1,2702,2308679
iNation,Nexus,Nuke,16,13,1,2718,2308611
RuSh3D,K29,Overpass,7,16,2,2708,2308676
RuSh3D,K29,Cobblestone,13,16,2,2708,2308676
Chiefs,Alpha Sydney,Cache,19,15,1,2658,2308063
Splyce,Bee's Money Crew,Train,6,16,2,2703,2308616
JYP,Mineski,Inferno,19,16,1,2699,2308459
JYP,Mineski,Train,14,16,2,2699,2308459
Immunity,Corvidae,Overpass,16,6,1,2658,2308062
Immunity,Corvidae,Mirage,15,19,2,2658,2308062
Splyce,Bee's Money Crew,Cobblestone,16,14,1,2703,2308616
FlipSid3,fnatic Academy,Train,14,16,2,2672,2308693
Renegades,Premier Rejects,Train,16,3,1,2703,2308615
Tengri,North,Cache,12,16,2,2702,2308679
Chiefs,Alpha Sydney,Inferno,16,1,1,2658,2308063
Gambit,North,Cache,8,16,2,2702,2308681
Kinguin,Space Soldiers,Mirage,11,16,2,2687,2308490
Gambit,North,Inferno,9,16,2,2702,2308681
Bee's Money Crew,QuetzaL,Train,16,6,1,2673,2308634
Cloud9,eUnited,Nuke,16,11,1,2688,2308491
Splyce,Premier Rejects,Mirage,16,9,1,2703,2308617
Splyce,Premier Rejects,Train,16,12,1,2703,2308617
Cloud9,eUnited,Mirage,16,13,1,2688,2308491
Kinguin,Space Soldiers,Cobblestone,16,9,1,2687,2308490
Kinguin,Space Soldiers,Cache,10,16,2,2687,2308490
Endpoint,Chrome,Cobblestone,16,19,2,2672,2308337
GODSENT,Heroic,Mirage,16,13,1,2687,2308508
GODSENT,Heroic,Overpass,22,25,2,2687,2308508
GODSENT,Heroic,Train,16,14,1,2687,2308508
Signature,BOOT-d[S],Overpass,11,16,2,2699,2308456
Renegades,Denial,Cache,16,7,1,2688,2308492
Renegades,Denial,Train,16,2,1,2688,2308492
Denial,Selfless,Cache,13,16,2,2703,2308569
Denial,Selfless,Mirage,7,16,2,2703,2308569
Misfits,Complexity,Inferno,16,6,1,2688,2308496
Misfits,Complexity,Train,16,6,1,2688,2308496
Misfits,Complexity,Cobblestone,14,16,2,2688,2308496
Envy,BIG,Cache,16,4,1,2687,2308489
Signature,BOOT-d[S],Mirage,16,13,1,2699,2308456
Envy,BIG,Train,16,4,1,2687,2308489
Envy,BIG,Cobblestone,9,16,2,2687,2308489
Outlaws,Nexus,Nuke,13,16,2,2718,2308608
Outlaws,Nexus,Mirage,16,19,2,2718,2308608
Outlaws,Nexus,Train,16,12,1,2718,2308608
Complexity,Renegades,Nuke,8,16,2,2639,2308605
Premier Rejects,Blight,Train,16,2,1,2673,2308578
Enigma6,L4Org,Train,16,5,1,2673,2308577
Eanix,Prospects,Train,11,16,2,2673,2308576
Mostly Harmless,SMAZING,Train,10,16,2,2673,2308574
Luminosity,SK,Cache,8,16,2,2639,2308606
Renegades,Complexity,Cache,16,11,1,2639,2308603
Denial,eUnited,Train,9,16,2,2673,2308575
SK,Luminosity,Cobblestone,16,8,1,2639,2308604
Winterfox,Rush,Inferno,16,7,1,2639,2308613
Misfits,Winterfox,Inferno,16,5,1,2703,2308568
Misfits,Winterfox,Cobblestone,16,9,1,2703,2308568
vitrioL,Ben's Anime Team,Train,6,16,2,2673,2308675
OpTic,NRG,Cache,9,16,2,2639,2308610
Rush,Winterfox,Overpass,16,14,1,2639,2308614
Blight,Enigma6,Train,7,16,2,2673,2308581
NRG,OpTic,Train,16,12,1,2639,2308612
K29,LOG,Mirage,16,6,1,2708,2308669
K29,LOG,Train,16,14,1,2708,2308669
K29,LOG,Cobblestone,3,16,2,2708,2308669
eXtatus,ex-DarkPassage,Cobblestone,6,16,2,2645,2308629
eXtatus,ex-DarkPassage,Cache,5,16,2,2645,2308629
eXtatus,ex-DarkPassage,Dust2,16,10,1,2645,2308629
SMAZING,QuetzaL,Train,16,4,1,2673,2308579
eFuture,VeritasAequitas,Train,16,7,1,2672,2308597
AVANT,Athletico,Mirage,9,16,2,2674,2308260
Liquid,Selfless,Cobblestone,16,8,1,2639,2308602
Alpha Sydney,Corvidae,Cobblestone,6,16,2,2674,2308257
Corvidae,Alpha Sydney,Mirage,19,17,1,2674,2308258
Athletico,AVANT,Train,19,15,1,2674,2308259
1337,Tengri,Mirage,5,16,2,2708,2308570
G2,PRIDE,Inferno,16,2,1,2687,2308507
G2,PRIDE,Nuke,16,6,1,2687,2308507
1337,Tengri,Overpass,13,16,2,2708,2308570
1337,Tengri,Inferno,19,16,1,2708,2308570
TeamOne,Black Dragons,Mirage,16,13,1,2712,2308582
Rogue,Gambit,Train,3,16,2,2702,2308444
vitrioL,Strictly Business,Train,11,16,2,2673,2308593
Misfits,CLG,Inferno,16,12,1,2639,2308600
TeamOne,Black Dragons,Overpass,14,16,2,2712,2308582
TeamOne,Black Dragons,Train,16,7,1,2712,2308582
Selfless,Liquid,Cache,10,16,2,2639,2308601
Denial,FRENCH CANADIANS,Train,16,11,1,2673,2308592
Strictly Business,Ajax,Train,16,9,1,2673,2308591
eUnited,RONIN,Train,16,4,1,2673,2308590
Ajax,subtLe,Train,16,6,1,2673,2308589
Selfless,Winterfox,Mirage,16,10,1,2703,2308564
Selfless,Winterfox,Cobblestone,16,2,1,2703,2308564
Premier Rejects,L4Org,Train,16,12,1,2673,2308588
CLG,Misfits,Cache,19,17,1,2639,2308599
Bee's Money Crew,Premier Rejects,Cache,16,12,1,2703,2308563
Bee's Money Crew,Premier Rejects,Train,16,7,1,2703,2308563
Rogue,Gambit,Nuke,13,16,2,2702,2308444
FaZe,NiP,Nuke,16,9,1,2638,2308521
ex-DarkPassage,eXtatus,Cobblestone,13,16,2,2717,2308585
RuSh3D,spray'n'pray,Cache,16,13,1,2708,2308632
TeamOne,IDM,Cache,16,2,1,2712,2308635
TeamOne,IDM,Overpass,16,2,1,2712,2308635
Liquid,Selfless,Cache,16,10,1,2688,2308497
Liquid,Selfless,Cobblestone,16,2,1,2688,2308497
EPG,Norse,Inferno,16,10,1,2710,2308630
NiP,FaZe,Overpass,9,16,2,2638,2308522
FlipSid3,Kinguin,Overpass,5,16,2,2702,2308463
FlipSid3,Kinguin,Cobblestone,9,16,2,2702,2308463
mousesports,North,Inferno,16,5,1,2638,2308524
North,mousesports,Mirage,8,16,2,2638,2308523
Playing Ducks,iGame.com,Train,6,16,2,2672,2308598
RuSh3D,spray'n'pray,Train,16,1,1,2708,2308632
fnatic Academy,Bpro,Train,11,16,2,2672,2308595
Space Soldiers,PRIDE,Mirage,25,22,1,2702,2308462
FlipSid3,Playing Ducks,Mirage,10,16,2,2672,2308662
Space Soldiers,PRIDE,Cache,16,3,1,2702,2308462
EPG,Norse,Overpass,13,16,2,2710,2308630
EPG,Norse,Mirage,16,10,1,2710,2308630
Kinguin,HellRaisers,Train,9,16,2,2638,2308519
Natus Vincere,Envy,Inferno,16,6,1,2638,2308517
Spirit,BIG,Cobblestone,16,7,1,2672,2308464
HellRaisers,Kinguin,Cache,6,16,2,2638,2308520
Vexilla,Epsilon,Cache,9,16,2,2672,2308596
Envy,Natus Vincere,Train,12,16,2,2638,2308518
ALTERNATE aTTaX,Vexed,Cache,16,4,1,2717,2308587
Denial,Renegades,Nuke,6,16,2,2703,2308562
Ben's Anime Team,Mostly Harmless,Train,15,19,2,2673,2308560
Cloud9,Immortals,Cobblestone,8,16,2,2639,2308555
Eclipse,Splyce,Train,6,16,2,2673,2308559
Gambit,Playing Ducks,Cobblestone,16,3,1,2672,2308202
Immortals,Cloud9,Train,9,16,2,2639,2308554
Eanix,Bee's Money Crew,Train,16,11,1,2673,2308557
Mostly Harmless,Ajax,Mirage,16,11,1,2673,2308573
NRG,Winterfox,Cobblestone,16,6,1,2639,2308553
Misfits,Splyce,Cobblestone,16,3,1,2703,2308561
Denial,Renegades,Cobblestone,16,14,1,2703,2308562
FRENCH CANADIANS,Eclipse,Train,16,19,2,2673,2308556
TeamOne,ProGamers,Cache,16,13,1,2712,2308529
Misfits,Splyce,Mirage,8,16,2,2703,2308561
TeamOne,ProGamers,Mirage,16,4,1,2712,2308529
Winterfox,NRG,Cache,6,16,2,2639,2308552
IDM,ProGaming,Mirage,16,9,1,2712,2308526
IDM,ProGaming,Cache,16,10,1,2712,2308526
fnatic,fnatic Academy,Cobblestone,16,10,1,2687,2308488
fnatic,fnatic Academy,Train,16,13,1,2687,2308488
Bpro,ROYALS,Cobblestone,16,7,1,2672,2308338
K29,iNation,Nuke,4,16,2,2710,2308565
VeritasAequitas,Vexilla,Cache,13,16,2,2672,2308073
K29,iNation,Mirage,8,16,2,2710,2308565
iNation,eXtatus,Inferno,22,20,1,2710,2308567
iNation,eXtatus,Train,16,13,1,2710,2308567
Astralis,Virtus.pro,Nuke,15,19,2,2638,2308516
FlipSid3,Epsilon,Mirage,10,16,2,2687,2308506
FlipSid3,Epsilon,Train,7,16,2,2687,2308506
Virtus.pro,Astralis,Inferno,16,8,1,2638,2308515
iNation,eXtatus,Cobblestone,17,19,2,2710,2308567
eXtatus,K29,Nuke,16,8,1,2710,2308566
North,G2,Inferno,16,10,1,2638,2308514
Rogue,GODSENT,Mirage,12,16,2,2672,2308484
Kinguin,Gambit,Cobblestone,8,16,2,2702,2308461
Kinguin,Gambit,Overpass,16,14,1,2702,2308461
Rogue,Epsilon,Train,16,13,1,2672,2308571
G2,North,Nuke,13,16,2,2638,2308513
eXtatus,K29,Mirage,16,11,1,2710,2308566
ViCi,Mineski,Train,7,16,2,2711,2308499
mousesports,Spirit,Cobblestone,14,16,2,2687,2308486
Heroic,G2,Train,13,16,2,2638,2308509
KPI,RuSh3D,Train,13,16,2,2710,2308501
KPI,RuSh3D,Nuke,16,11,1,2710,2308501
KPI,RuSh3D,Mirage,16,3,1,2710,2308501
LOG,Tengri,Mirage,16,7,1,2708,2308485
LOG,Tengri,Cobblestone,16,13,1,2708,2308485
Immunity,Chiefs,Train,10,16,2,2553,2308531
ViCi,Mineski,Cache,12,16,2,2711,2308499
Recca,MVP PK,Cobblestone,16,3,1,2553,2308533
MVP PK,Recca,Mirage,5,16,2,2553,2308532
Chiefs,Immunity,Inferno,22,19,1,2553,2308530
Luminosity,Splyce,Cobblestone,16,7,1,2688,2308498
Luminosity,Splyce,Train,17,19,2,2688,2308498
mousesports,Spirit,Inferno,12,16,2,2687,2308486
mousesports,Spirit,Mirage,16,8,1,2687,2308486
Luminosity,Splyce,Overpass,14,16,2,2688,2308498
ALTERNATE aTTaX,Chrome,Mirage,16,7,1,2672,2308477
FlipSid3,PRIDE,Train,16,9,1,2702,2308460
G2,Heroic,Overpass,13,16,2,2638,2308510
HellRaisers,eFuture,Cache,16,9,1,2687,2308487
HellRaisers,eFuture,Mirage,16,7,1,2687,2308487
fnatic,LDLC,Inferno,16,13,1,2638,2308512
spray'n'pray,KPI,Nuke,5,16,2,2710,2308503
spray'n'pray,KPI,Overpass,9,16,2,2710,2308503
HellRaisers,eFuture,Cobblestone,12,16,2,2687,2308487
FlipSid3,PRIDE,Nuke,11,16,2,2702,2308460
LDLC,fnatic,Cache,5,16,2,2638,2308511
Space Soldiers,Rogue,Mirage,16,19,2,2702,2308349
Space Soldiers,Rogue,Inferno,14,16,2,2702,2308349
RuSh3D,spray'n'pray,Overpass,16,14,1,2710,2308502
RuSh3D,spray'n'pray,Train,22,19,1,2710,2308502
Space Soldiers,ALTERNATE aTTaX,Mirage,16,12,1,2672,2308445
Legacy,Funky Monkeys,Cache,19,15,1,2674,2308256
Tengri,Outlaws,Train,16,7,1,2710,2308474
Cypher,Supremacy,Mirage,14,16,2,2674,2308389
Immunity,Alpha Sydney,Cobblestone,16,7,1,2658,2308061
Immunity,Alpha Sydney,Nuke,16,10,1,2658,2308061
Supremacy,Cypher,Cache,16,2,1,2674,2308388
Funky Monkeys,Legacy,Train,4,16,2,2674,2308255
Chiefs,AVANT,Cobblestone,16,2,1,2658,2308060
Chiefs,AVANT,Overpass,16,6,1,2658,2308060
Splyce,Winterfox,Cobblestone,16,7,1,2703,2308454
Splyce,Winterfox,Mirage,16,9,1,2703,2308454
Misfits,Premier Rejects,Mirage,16,12,1,2703,2308452
Misfits,Premier Rejects,Inferno,16,4,1,2703,2308452
K29,1337,Train,12,16,2,2708,2308465
K29,1337,Mirage,16,11,1,2708,2308465
Tengri,Outlaws,Mirage,16,1,1,2710,2308474
K29,1337,Overpass,16,12,1,2708,2308465
spray'n'pray,Playing Ducks,Nuke,16,11,1,2708,2308466
Tengri,Copenhagen Flames,Cobblestone,16,9,1,2710,2308475
Copenhagen Flames,Outlaws,Cobblestone,3,16,2,2710,2308476
Copenhagen Flames,Outlaws,Cache,16,14,1,2710,2308476
Vexed,ex-DarkPassage,Cobblestone,9,16,2,2672,2308481
eFuture,Chrome,Mirage,16,10,1,2672,2308480
Copenhagen Flames,Outlaws,Overpass,12,16,2,2710,2308476
spray'n'pray,Playing Ducks,Mirage,10,16,2,2708,2308466
spray'n'pray,Playing Ducks,Overpass,16,10,1,2708,2308466
FlipSid3,Endpoint,Mirage,12,16,2,2672,2308479
eFuture,Space Soldiers,Train,7,16,2,2672,2308483
Tengri,Copenhagen Flames,Cache,16,7,1,2710,2308475
ex-DarkPassage,Outlaws,Cobblestone,6,16,2,2645,2308291
Legacy,SYF,Mirage,7,16,2,2658,2308058
Legacy,SYF,Cache,16,11,1,2658,2308058
Corvidae,Cypher,Mirage,16,19,2,2658,2308059
Corvidae,Cypher,Cobblestone,16,8,1,2658,2308059
FlipSid3,Space Soldiers,Cobblestone,2,16,2,2702,2308443
FlipSid3,Space Soldiers,Mirage,10,16,2,2702,2308443
FaZe,Astralis,Nuke,12,16,2,2637,2308172
ex-DarkPassage,Outlaws,Mirage,16,13,1,2645,2308291
ex-DarkPassage,Outlaws,Overpass,12,16,2,2645,2308291
FaZe,Astralis,Inferno,13,16,2,2637,2308172
FaZe,Astralis,Overpass,12,16,2,2637,2308172
FaZe,Astralis,Cache,16,9,1,2637,2308172
Splyce,Selfless,Inferno,16,11,1,2703,2308450
Splyce,Selfless,Mirage,12,16,2,2703,2308450
Bee's Money Crew,Winterfox,Mirage,16,14,1,2703,2308451
Bee's Money Crew,Winterfox,Cobblestone,16,12,1,2703,2308451
iGame.com,Chrome,Cobblestone,22,18,1,2706,2308431
iGame.com,Chrome,Overpass,16,13,1,2706,2308431
iGame.com,Chrome,Nuke,8,16,2,2706,2308431
Space Soldiers,Gambit,Cobblestone,19,16,1,2702,2308442
FaZe,Immortals,Inferno,16,9,1,2637,2308170
Heroic,Astralis,Nuke,12,16,2,2637,2308171
Heroic,Astralis,Train,12,16,2,2637,2308171
FaZe,Immortals,Mirage,16,10,1,2637,2308170
Space Soldiers,Gambit,Train,16,9,1,2702,2308442
SMAZING,Ben's Anime Team,Mirage,16,9,1,2673,2308400
eUnited,Splyce,Mirage,16,12,1,2673,2308401
Misfits,Renegades,Cobblestone,9,16,2,2703,2308353
Splyce,Premier Rejects,Mirage,16,4,1,2673,2308402
eUnited,FRENCH CANADIANS,Mirage,16,8,1,2673,2308403
Enigma6,SMAZING,Mirage,16,9,1,2673,2308404
Prospects,vitrioL,Mirage,16,4,1,2673,2308408
FRENCH CANADIANS,Premier Rejects,Mirage,11,16,2,2673,2308407
QuetzaL,Eanix,Mirage,16,19,2,2673,2308409
Misfits,Renegades,Mirage,16,10,1,2703,2308353
Chrome,Paranoia,Mirage,16,13,1,2706,2308422
Immortals,North,Overpass,15,19,2,2637,2308168
Immortals,North,Cache,16,14,1,2637,2308168
Astralis,Natus Vincere,Nuke,16,2,1,2637,2308169
Astralis,Natus Vincere,Mirage,16,11,1,2637,2308169
Space Soldiers,Tengri,Cobblestone,16,7,1,2702,2308441
Space Soldiers,Tengri,Train,12,16,2,2702,2308441
Immortals,North,Cobblestone,16,6,1,2637,2308168
AVANT,Corvidae,Cobblestone,16,14,1,2674,2308252
Corvidae,AVANT,Mirage,6,16,2,2674,2308251
ViCi,MVP Project,Cache,10,16,2,2660,2308380
ViCi,MVP Project,Mirage,6,16,2,2660,2308380
Alpha Sydney,Cypher,Overpass,13,16,2,2674,2308254
Natus Vincere,Virtus.pro,Train,16,9,1,2637,2308153
Cloud9,SK,Nuke,16,9,1,2637,2308154
Cypher,Alpha Sydney,Cache,11,16,2,2674,2308253
Enigma6,Bee's Money Crew,Mirage,16,6,1,2673,2308364
5POWER,TYLOO,Cache,16,5,1,2660,2308381
subtLe,QuetzaL,Mirage,13,16,2,2673,2308365
Complexity,QuetzaL,Overpass,16,7,1,2688,2308329
Splyce,Miami Flamingos,Mirage,16,9,1,2688,2308226
Splyce,Miami Flamingos,Cobblestone,16,9,1,2688,2308226
Winterfox,Premier Rejects,Cobblestone,16,1,1,2703,2308352
Selfless,Bee's Money Crew,Mirage,17,19,2,2703,2308351
Selfless,Bee's Money Crew,Cobblestone,12,16,2,2703,2308351
vitrioL,Eanix,Mirage,6,16,2,2673,2308363
Complexity,eUnited,Overpass,16,5,1,2688,2308220
Complexity,eUnited,Train,16,13,1,2688,2308220
Winterfox,Premier Rejects,Mirage,8,16,2,2703,2308352
5POWER,TYLOO,Cobblestone,12,16,2,2660,2308381
5POWER,TYLOO,Mirage,16,11,1,2660,2308381
Complexity,QuetzaL,Train,16,10,1,2688,2308329
Natus Vincere,SK,Overpass,16,12,1,2637,2308155
North,SK,Cobblestone,8,16,2,2637,2308166
North,Heroic,Nuke,17,19,2,2637,2308156
fnatic Academy,VeritasAequitas,Mirage,14,16,2,2672,2308386
eFuture,Playing Ducks,Mirage,19,16,1,2672,2308387
LDLC,Space Soldiers,Cache,19,15,1,2687,2307978
LDLC,Space Soldiers,Overpass,16,8,1,2687,2307978
FlipSid3,Rogue,Mirage,7,16,2,2702,2308348
fnatic Academy,Vexed,Mirage,16,12,1,2672,2308385
